sample-id,forward-absolute-filepath,reverse-absolute-filepath
3115,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/3115_M_2016_P7_N0_20180514_BULK_DNA_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/3115_M_2016_P7_N0_20180514_BULK_DNA_CABBI.R2.fastq.gz
3116,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/3116_M_2016_P6_N400_20180514_BULK_DNA_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/3116_M_2016_P6_N400_20180514_BULK_DNA_CABBI.R2.fastq.gz
3117,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/3117_M_2016_P9_N200_20180514_BULK_DNA_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/3117_M_2016_P9_N200_20180514_BULK_DNA_CABBI.R2.fastq.gz
3118,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/3118_M_2015_P4_N0_20180514_BULK_DNA_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/3118_M_2015_P4_N0_20180514_BULK_DNA_CABBI.R2.fastq.gz
3119,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/3119_M_2015_P3_N400_20180514_BULK_DNA_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/3119_M_2015_P3_N400_20180514_BULK_DNA_CABBI.R2.fastq.gz
3120,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/3120_M_2015_P5_N200_20180514_BULK_DNA_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/3120_M_2015_P5_N200_20180514_BULK_DNA_CABBI.R2.fastq.gz
4001,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4001_C_2018_P3_N300_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4001_C_2018_P3_N300_A_20180530_CABBI.R2.fastq.gz
4002,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4002_C_2018_P3_N300_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4002_C_2018_P3_N300_B_20180530_CABBI.R2.fastq.gz
4003,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4003_C_2018_P4_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4003_C_2018_P4_N0_A_20180530_CABBI.R2.fastq.gz
4004,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4004_C_2018_P4_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4004_C_2018_P4_N0_B_20180530_CABBI.R2.fastq.gz
4005,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4005_C_2018_P5_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4005_C_2018_P5_N200_A_20180530_CABBI.R2.fastq.gz
4006,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4006_C_2018_P5_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4006_C_2018_P5_N200_B_20180530_CABBI.R2.fastq.gz
4007,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4007_C_2018_P6_N300_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4007_C_2018_P6_N300_A_20180530_CABBI.R2.fastq.gz
4008,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4008_C_2018_P6_N300_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4008_C_2018_P6_N300_B_20180530_CABBI.R2.fastq.gz
4009,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4009_C_2018_P7_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4009_C_2018_P7_N0_A_20180530_CABBI.R2.fastq.gz
4010,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4010_C_2018_P7_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4010_C_2018_P7_N0_B_20180530_CABBI.R2.fastq.gz
4011,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4011_C_2018_P9_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4011_C_2018_P9_N200_A_20180530_CABBI.R2.fastq.gz
4012,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4012_C_2018_P9_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4012_C_2018_P9_N200_B_20180530_CABBI.R2.fastq.gz
4013,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4013_C_2018_P12_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4013_C_2018_P12_N200_A_20180530_CABBI.R2.fastq.gz
4014,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4014_C_2018_P12_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4014_C_2018_P12_N200_B_20180530_CABBI.R2.fastq.gz
4015,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4015_C_2018_P13_N300_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4015_C_2018_P13_N300_A_20180530_CABBI.R2.fastq.gz
4016,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4016_C_2018_P13_N300_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4016_C_2018_P13_N300_B_20180530_CABBI.R2.fastq.gz
4017,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4017_C_2018_P14_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4017_C_2018_P14_N0_A_20180530_CABBI.R2.fastq.gz
4018,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4018_C_2018_P14_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4018_C_2018_P14_N0_B_20180530_CABBI.R2.fastq.gz
4019,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4019_M_2015_P3_N400_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4019_M_2015_P3_N400_A_20180530_CABBI.R2.fastq.gz
4020,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4020_M_2015_P3_N400_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4020_M_2015_P3_N400_B_20180530_CABBI.R2.fastq.gz
4021,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4021_M_2015_P4_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4021_M_2015_P4_N0_A_20180530_CABBI.R2.fastq.gz
4022,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4022_M_2015_P4_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4022_M_2015_P4_N0_B_20180530_CABBI.R2.fastq.gz
4023,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4023_M_2015_P5_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4023_M_2015_P5_N200_A_20180530_CABBI.R2.fastq.gz
4024,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4024_M_2015_P5_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4024_M_2015_P5_N200_B_20180530_CABBI.R2.fastq.gz
4025,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4025_M_2016_P6_N400_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4025_M_2016_P6_N400_A_20180530_CABBI.R2.fastq.gz
4026,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4026_M_2016_P6_N400_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4026_M_2016_P6_N400_B_20180530_CABBI.R2.fastq.gz
4027,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4027_M_2016_P7_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4027_M_2016_P7_N0_A_20180530_CABBI.R2.fastq.gz
4028,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4028_M_2016_P7_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4028_M_2016_P7_N0_B_20180530_CABBI.R2.fastq.gz
4029,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4029_M_2016_P9_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4029_M_2016_P9_N200_A_20180530_CABBI.R2.fastq.gz
4030,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4030_M_2016_P9_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4030_M_2016_P9_N200_B_20180530_CABBI.R2.fastq.gz
4031,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4031_M_2017_P12_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4031_M_2017_P12_N200_A_20180530_CABBI.R2.fastq.gz
4032,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4032_M_2017_P12_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4032_M_2017_P12_N200_B_20180530_CABBI.R2.fastq.gz
4033,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4033_M_2017_P13_N400_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4033_M_2017_P13_N400_A_20180530_CABBI.R2.fastq.gz
4034,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4034_M_2017_P13_N400_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4034_M_2017_P13_N400_B_20180530_CABBI.R2.fastq.gz
4035,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4035_M_2017_P14_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4035_M_2017_P14_N0_A_20180530_CABBI.R2.fastq.gz
4036,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4036_M_2017_P14_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4036_M_2017_P14_N0_B_20180530_CABBI.R2.fastq.gz
4037,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4037_M_2016_P17_N400_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4037_M_2016_P17_N400_A_20180530_CABBI.R2.fastq.gz
4038,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4038_M_2016_P17_N400_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4038_M_2016_P17_N400_B_20180530_CABBI.R2.fastq.gz
4039,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4039_M_2016_P18_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4039_M_2016_P18_N200_A_20180530_CABBI.R2.fastq.gz
4040,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4040_M_2016_P18_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4040_M_2016_P18_N200_B_20180530_CABBI.R2.fastq.gz
4041,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4041_M_2016_P19_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4041_M_2016_P19_N0_A_20180530_CABBI.R2.fastq.gz
4042,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4042_M_2016_P19_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4042_M_2016_P19_N0_B_20180530_CABBI.R2.fastq.gz
4043,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4043_M_2017_P22_N400_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4043_M_2017_P22_N400_A_20180530_CABBI.R2.fastq.gz
4044,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4044_M_2017_P22_N400_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4044_M_2017_P22_N400_B_20180530_CABBI.R2.fastq.gz
4045,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4045_M_2017_P24_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4045_M_2017_P24_N0_A_20180530_CABBI.R2.fastq.gz
4046,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4046_M_2017_P24_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4046_M_2017_P24_N0_B_20180530_CABBI.R2.fastq.gz
4047,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4047_M_2017_P25_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4047_M_2017_P25_N200_A_20180530_CABBI.R2.fastq.gz
4048,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4048_M_2017_P25_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4048_M_2017_P25_N200_B_20180530_CABBI.R2.fastq.gz
4049,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4049_M_2015_P27_N400_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4049_M_2015_P27_N400_A_20180530_CABBI.R2.fastq.gz
4050,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4050_M_2015_P27_N400_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4050_M_2015_P27_N400_B_20180530_CABBI.R2.fastq.gz
4051,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4051_M_2015_P28_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4051_M_2015_P28_N0_A_20180530_CABBI.R2.fastq.gz
4052,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4052_M_2015_P28_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4052_M_2015_P28_N0_B_20180530_CABBI.R2.fastq.gz
4053,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4053_M_2015_P30_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4053_M_2015_P30_N200_A_20180530_CABBI.R2.fastq.gz
4054,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4054_M_2015_P30_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4054_M_2015_P30_N200_B_20180530_CABBI.R2.fastq.gz
4055,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4055_M_2017_P33_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4055_M_2017_P33_N200_A_20180530_CABBI.R2.fastq.gz
4056,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4056_M_2017_P33_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4056_M_2017_P33_N200_B_20180530_CABBI.R2.fastq.gz
4057,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4057_M_2017_P34_N400_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4057_M_2017_P34_N400_A_20180530_CABBI.R2.fastq.gz
4058,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4058_M_2017_P34_N400_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4058_M_2017_P34_N400_B_20180530_CABBI.R2.fastq.gz
4059,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4059_M_2017_P35_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4059_M_2017_P35_N0_A_20180530_CABBI.R2.fastq.gz
4060,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4060_M_2017_P35_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4060_M_2017_P35_N0_B_20180530_CABBI.R2.fastq.gz
4061,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4061_M_2016_P37_N400_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4061_M_2016_P37_N400_A_20180530_CABBI.R2.fastq.gz
4062,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4062_M_2016_P37_N400_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4062_M_2016_P37_N400_B_20180530_CABBI.R2.fastq.gz
4063,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4063_M_2016_P39_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4063_M_2016_P39_N0_A_20180530_CABBI.R2.fastq.gz
4064,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4064_M_2016_P39_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4064_M_2016_P39_N0_B_20180530_CABBI.R2.fastq.gz
4065,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4065_M_2016_P40_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4065_M_2016_P40_N200_A_20180530_CABBI.R2.fastq.gz
4066,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4066_M_2016_P40_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4066_M_2016_P40_N200_B_20180530_CABBI.R2.fastq.gz
4067,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4067_M_2015_P43_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4067_M_2015_P43_N200_A_20180530_CABBI.R2.fastq.gz
4068,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4068_M_2015_P43_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4068_M_2015_P43_N200_B_20180530_CABBI.R2.fastq.gz
4069,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4069_M_2015_P44_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4069_M_2015_P44_N0_A_20180530_CABBI.R2.fastq.gz
4070,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4070_M_2015_P44_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4070_M_2015_P44_N0_B_20180530_CABBI.R2.fastq.gz
4071,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4071_M_2015_P45_N400_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4071_M_2015_P45_N400_A_20180530_CABBI.R2.fastq.gz
4072,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4072_M_2015_P45_N400_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4072_M_2015_P45_N400_B_20180530_CABBI.R2.fastq.gz
4073,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4073_C_2018_P33_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4073_C_2018_P33_N200_A_20180530_CABBI.R2.fastq.gz
4074,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4074_C_2018_P33_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4074_C_2018_P33_N200_B_20180530_CABBI.R2.fastq.gz
4075,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4075_C_2018_P34_N300_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4075_C_2018_P34_N300_A_20180530_CABBI.R2.fastq.gz
4076,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4076_C_2018_P34_N300_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4076_C_2018_P34_N300_B_20180530_CABBI.R2.fastq.gz
4077,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4077_C_2018_P35_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4077_C_2018_P35_N0_A_20180530_CABBI.R2.fastq.gz
4078,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4078_C_2018_P35_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4078_C_2018_P35_N0_B_20180530_CABBI.R2.fastq.gz
4079,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4079_C_2018_P37_N300_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4079_C_2018_P37_N300_A_20180530_CABBI.R2.fastq.gz
4080,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4080_C_2018_P37_N300_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4080_C_2018_P37_N300_B_20180530_CABBI.R2.fastq.gz
4081,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4081_C_2018_P39_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4081_C_2018_P39_N0_A_20180530_CABBI.R2.fastq.gz
4082,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4082_C_2018_P39_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4082_C_2018_P39_N0_B_20180530_CABBI.R2.fastq.gz
4083,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4083_C_2018_P40_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4083_C_2018_P40_N200_A_20180530_CABBI.R2.fastq.gz
4084,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4084_C_2018_P40_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4084_C_2018_P40_N200_B_20180530_CABBI.R2.fastq.gz
4085,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4085_C_2018_P43_N200_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4085_C_2018_P43_N200_A_20180530_CABBI.R2.fastq.gz
4086,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4086_C_2018_P43_N200_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4086_C_2018_P43_N200_B_20180530_CABBI.R2.fastq.gz
4087,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4087_C_2018_P44_N0_A_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4087_C_2018_P44_N0_A_20180530_CABBI.R2.fastq.gz
4088,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4088_C_2018_P44_N0_B_20180530_CABBI.R1.fastq.gz,/mnt/research/EvansLab/Brandon/inter_BRC_microbiome/raw_seqs/4088_C_2018_P44_N0_B_20180530_CABBI.R2.fastq.gz
